Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles
7125 Veterans Ave,"Brooklyn, NY 11234","7125 Veterans Ave Brooklyn, NY 11234 ",40.6204235,-73.9071165,16,0.6498972196462941,0,inf,18,1.8166080064091978,2,0.9987295558071103,69,0.13010310755209273,55,1.0579763501902182,1,3.0412082944836762,0,inf,899,0.03819656598675671,18,1.8166080064091978,1,1.068017292579546,1,2.290281922788977,2,1.379281789380198,26,0.2600129355566263
12116 Ocean Promenade Apt 1E,"Rockaway Park, NY 11694","12116 Ocean Promenade Apt 1E Rockaway Park, NY 11694 ",40.576227,-73.840639,9,0.5739325048735522,0,inf,7,0.39204489776630286,0,inf,26,0.26836030488404,6,0.47866418199459826,0,inf,0,inf,123,0.14994771839889495,7,0.39204489776630286,0,inf,1,3.073172720316333,0,inf,5,0.3060131868298636
5450 Palisade Ave,"Bronx, NY 10471","5450 Palisade Ave Bronx, NY 10471 ",40.9046378,-73.9116603,28,0.37342538149315485,1,1.8194190525661817,23,1.2538065350403842,1,3.0454085613929056,72,0.41015969423864834,69,0.49730831348460536,0,inf,0,inf,287,0.34013272899007096,33,0.10585131789038107,0,inf,3,2.637157189623805,3,0.7131151717708931,25,0.3601087108089549
1455 Seabury Pl,"Bronx, NY 10460","1455 Seabury Pl Bronx, NY 10460 ",40.8341456,-73.8920862,53,0.5100989236530276,0,inf,76,0.27762740066004127,6,0.47335549108662045,271,0.3166547506330966,211,0.25930562350887376,2,1.7830832762939957,0,inf,1109,0.061080327919711096,84,0.27762740066004127,0,inf,9,1.4753567142228974,9,0.9936404715524152,72,0.13105915921096906
239 Byrne Ave,"Staten Island, NY 10314","239 Byrne Ave Staten Island, NY 10314 ",40.6089709,-74.1338301,4,2.0540439371021737,0,inf,4,2.3740159670303074,1,1.226218655757762,167,0.5938889281520122,21,0.330667169997377,0,inf,1,2.404078468894664,539,0.1171092093112413,4,2.3740159670303074,0,inf,8,0.49949042429934315,1,2.5318788788315807,23,0.45063060028747826
88 Meagan Loop,"Staten Island, NY 10307","88 Meagan Loop Staten Island, NY 10307 ",40.5149676,-74.2466297,6,1.0009065264311097,0,inf,5,0.29285638270619,0,inf,57,0.11592101002145519,15,0.909711147498633,0,inf,0,inf,162,0.04904857510219368,7,0.29285638270619,0,inf,1,2.3952826673898917,0,inf,7,0.2042769089295792
347 W 44th St Apt 4RW,"Manhattan, NY 10036","347 W 44th St Apt 4RW Manhattan, NY 10036 ",40.7592196,-73.9900975,15,0.49755230222822744,3,0.7395377477859643,111,0.13327001570941,33,0.10160932515871932,3015,0.012750478463998962,164,0.1600104421250165,13,0.4899843953548221,21,0.2750063763304904,1489,0.06506749867901819,122,0.13327001570941,1,1.890009058137587,40,0.7579652860989728,25,0.688896004293668,190,0.10530073469923383
27110 Grand Central Pkwy Apt 15G,"Floral Park, NY 11005","27110 Grand Central Pkwy Apt 15G Floral Park, NY 11005 ",40.7250575,-73.7586039,16,1.233992231849906,0,inf,6,1.576595954810239,2,2.709113686491743,258,0.2579004815576456,22,0.8773700768190704,0,inf,0,inf,1180,0.16546733886100434,17,1.1110095346631792,0,inf,0,inf,2,2.314540319026608,64,0.27932044661743366
82 Van Duzer St,"Staten Island, NY 10301","82 Van Duzer St Staten Island, NY 10301 ",40.6358843,-74.077205,2,2.888038475271003,0,inf,8,0.1505727559449072,1,2.8584018875150496,191,0.10462642585838419,19,0.4605913205016719,1,0.5134688448136474,1,1.2388149332080889,579,0.08280181225307158,11,0.1505727559449072,0,inf,7,0.7633110331618963,0,inf,20,0.16243489103580971
122 Prescott Ave,"Staten Island, NY 10306","122 Prescott Ave Staten Island, NY 10306 ",40.5775577,-74.1106071,2,0.5139298181212739,0,inf,6,0.1282936044556243,0,inf,102,0.1568355274803113,13,0.7351233648940543,0,inf,0,inf,387,0.2398040134169063,6,0.1282936044556243,0,inf,1,2.966763026911829,1,0.542286321318833,19,0.3515051235497648
170 E 79th St Unit Maisonette,"New York, NY 10075","170 E 79th St Unit Maisonette New York, NY 10075 ",40.7744915,-73.958323,16,1.1891483438336063,2,1.3525146924797833,103,0.09855354375033265,23,1.0540033667919215,2388,0.03537218803554409,181,0.08174968800779467,11,0.5902093560660006,11,0.6954479418869668,1544,0.028757122863468088,109,0.09855354375033265,1,2.820156667761591,25,0.30542050105728774,22,0.5326615904948729,197,0.08431710537754358
1067 Stratford Ave,"Bronx, NY 10472","1067 Stratford Ave Bronx, NY 10472 ",40.8262017,-73.8750794,46,0.5503611622088486,0,inf,52,0.2286491736373588,5,0.30013361320968696,160,0.046055448387288755,172,0.09156401872073493,1,2.2404119595694727,0,inf,953,0.08570877055465605,58,0.2286491736373588,1,2.990238681760559,4,2.3529114345626616,4,0.22881490882229347,48,0.21496220518290662
131 74th St Apt 3B,"Brooklyn, NY 11209","131 74th St Apt 3B Brooklyn, NY 11209 ",40.6333635,-74.0319983,2,1.3670307180518142,0,inf,35,0.4288398065340528,0,inf,388,0.24146686347156646,46,0.8688290458255491,1,2.47954342402387,0,inf,837,0.16822606630948278,35,0.4288398065340528,0,inf,2,2.704632200408281,2,1.293125149904351,68,0.38547212060385994
393 Avenue S Apt 5H,"Brooklyn, NY 11223","393 Avenue S Apt 5H Brooklyn, NY 11223 ",40.6021442,-73.9707852,4,2.37404434509253,0,inf,46,0.1111203056182214,1,2.6287542828266477,317,0.3845538437968367,70,0.03764607486013415,1,0.5600309951199003,0,inf,1204,0.1590743186096053,46,0.1111203056182214,0,inf,1,2.360046823820429,3,1.9433902133552365,71,0.4372588389826952
531 Main St Apt 1507,"New York, NY 10044","531 Main St Apt 1507 New York, NY 10044 ",40.7295021,-73.8229583,18,0.3981399179718105,2,1.9438470146098943,26,1.0783914576328495,6,1.794491776891211,604,0.06051196247496816,37,0.4128378688997533,1,1.1008056092292726,0,inf,1512,0.031017127039134073,35,1.0783914576328495,0,inf,1,0.5711222249325344,2,0.7130563461837431,117,0.2582842059430655
555 Kappock St Apt 23S,"Bronx, NY 10463","555 Kappock St Apt 23S Bronx, NY 10463 ",40.8780219,-73.9171458,33,0.16947698938247113,1,0.040853733442327345,43,0.4456504669892849,2,1.186617588375367,168,0.36652535397094516,106,0.21478339293028736,0,inf,0,inf,586,0.037956058506051764,53,0.26970605269934095,0,inf,3,0.7933629128953207,6,1.1832080961654228,44,0.47438248426377183
324 W 83rd St Units GARDEN1 & 2R,"New York, NY 10024","324 W 83rd St Units GARDEN1 & 2R New York, NY 10024 ",40.787199,-73.9804402,12,0.6225906084366508,2,1.3030502678049933,74,0.22087291927412478,11,1.289781709248737,1815,0.13024848903475977,167,0.11139560382450801,8,1.1473456617378401,9,0.9323697971184438,1287,0.13151834490611986,81,0.22087291927412478,0,inf,22,0.49280981006373276,22,0.9035547309375522,141,0.1773716754447482
1181 Neill Ave,"Bronx, NY 10461","1181 Neill Ave Bronx, NY 10461 ",40.8552485,-73.8527149,35,0.7313730381563711,0,inf,45,0.28765829855425434,3,0.9374241477729224,153,0.15572451300015328,120,0.3519891937911101,0,inf,0,inf,960,0.10717874816273587,50,0.28765829855425434,1,2.0190479546854645,1,2.7171837899313354,4,0.5426809641586289,52,0.5087934883411117
73-28 179th St,"Fresh Meadows, NY 11366","73-28 179th St Fresh Meadows, NY 11366 ",40.7271918,-73.7891384,19,1.1230147826623642,1,2.959371046578162,13,1.0418498813851704,1,2.1677570536413464,415,0.03431839887114836,35,0.6607605951611615,1,2.3693949539099286,0,inf,1428,0.039133848432828855,25,1.0418498813851704,0,inf,1,1.5887708102458657,3,1.1518658765350485,88,0.06654644149925457
5122 Post Rd,"Bronx, NY 10471","5122 Post Rd Bronx, NY 10471 ",40.8965372,-73.8981138,33,0.5253724044885345,1,1.5910534642311607,29,0.4885117612704655,1,2.7122632192742024,113,0.4613759774643414,97,0.3048315740903179,0,inf,0,inf,463,0.32405798599008906,41,0.4885117612704655,0,inf,2,2.3938661306760167,3,0.232493707283002,38,0.6212178014218123
2483 W 16th St Apt 4F,"Brooklyn, NY 11214","2483 W 16th St Apt 4F Brooklyn, NY 11214 ",40.5869059,-73.9851745,1,2.8908415394180005,0,inf,34,0.14388872583224105,0,inf,233,0.46829749051107866,51,0.2883709507004735,1,1.8357569160740206,0,inf,801,0.07077150260635981,34,0.14388872583224105,0,inf,0,inf,1,1.0012763810173182,51,0.7075849451002868
1 W 67th St Unit 915,"Manhattan, NY 10023","1 W 67th St Unit 915 Manhattan, NY 10023 ",40.7731562,-73.9781993,15,0.4333907777604611,3,0.40816046419894064,105,0.21018494521739706,20,0.38654909432603796,2455,0.0422378894707165,175,0.19042763420661263,13,0.5468992210011772,16,0.2614476974518618,1495,0.01897803361225789,114,0.21018494521739706,1,2.6369958963606144,29,0.1782454951791607,24,0.06216735117733035,186,0.29878249543783847
230 Weed Ave,"Staten Island, NY 10306","230 Weed Ave Staten Island, NY 10306 ",40.5621317,-74.1084768,2,1.1142519842746406,0,inf,6,0.9111055959124245,0,inf,110,0.26902422645322616,6,0.43038818147585345,0,inf,0,inf,260,0.31243075347854654,6,0.9111055959124245,0,inf,0,inf,1,1.0041245070090306,13,0.3314997700701951
65 Tennis Pl,"Forest Hills, NY 11375","65 Tennis Pl Forest Hills, NY 11375 ",40.7184189,-73.847274,15,1.1230743146014945,2,2.7618300879298823,43,0.26808059514401505,7,0.6134059149682337,734,0.11499792910721945,55,0.3085080635698615,1,0.8763264960587349,0,inf,1565,0.16216376500859772,49,0.1506707422437966,0,inf,1,2.0194644417453795,3,1.806875344398143,128,0.2950511098115203
151 Ridgewood Ave,"Staten Island, NY 10312","151 Ridgewood Ave Staten Island, NY 10312 ",40.55074,-74.1635281,2,1.9699537173711044,0,inf,8,0.4402944339874356,0,inf,118,0.3674521113455884,5,1.7127485218986818,0,inf,0,inf,268,0.21075878189202918,8,0.4402944339874356,0,inf,1,2.868494983960548,1,2.8045233418487654,11,0.3583889444844514
203 Cortelyou Ave,"Staten Island, NY 10312","203 Cortelyou Ave Staten Island, NY 10312 ",40.5544012,-74.1634075,3,2.0023415295382576,0,inf,8,0.6763728170861137,0,inf,124,0.3593896444193532,4,1.5116586345982002,0,inf,0,inf,281,0.26614713933907985,8,0.6763728170861137,0,inf,1,2.9440480409836436,1,2.6632007054386255,11,0.4579319236405991
100 Vandam St Apt 20A,"New York, NY 10013","100 Vandam St Apt 20A New York, NY 10013 ",40.726505,-74.008579,17,0.7003293365340807,2,1.090000964834157,119,0.22443818692069803,36,0.3324375217298801,2961,0.060963040581111565,162,0.2013773230744055,12,0.6476049817165913,20,0.560909649828823,1354,0.04286063900598884,134,0.22443818692069803,1,1.9655794157292847,41,0.24634171465869723,17,0.7003191755084912,171,0.2039795140150652
31 Hylan Blvd Apt 6C,"Staten Island, NY 10305","31 Hylan Blvd Apt 6C Staten Island, NY 10305 ",40.6151847,-74.0646357,1,1.9693283763500007,0,inf,11,0.5653621577119621,0,inf,212,0.09937527207746455,14,0.750176208932087,1,2.0530652798430293,1,1.456587529009564,663,0.10546005812539058,11,0.5653621577119621,0,inf,6,1.5404476907883977,0,inf,23,0.23061120519784842
15-55 200 St,"Bayside, NY 11360","15-55 200 St Bayside, NY 11360 ",40.7844818,-73.7935418,12,0.2840890666929045,2,2.6575185522477947,1,2.566152721927182,1,2.506414818525979,183,0.28868932778891143,20,0.09420868316186501,0,inf,0,inf,624,0.06457219087772217,8,1.601723158395743,0,inf,1,1.432941166447672,4,0.9809379582478409,29,0.8850678745966207
1475 Arden Ave,"Staten Island, NY 10312","1475 Arden Ave Staten Island, NY 10312 ",40.5354862,-74.1654802,1,2.2424520050254757,0,inf,8,0.6189442267374382,0,inf,93,0.45033721417656863,3,2.48005117827483,0,inf,0,inf,214,0.36558537878697567,8,0.6189442267374382,0,inf,1,2.712443836185258,0,inf,9,0.6783919435364801
344 Shirley Ave,"Staten Island, NY 10312","344 Shirley Ave Staten Island, NY 10312 ",40.5313261,-74.1674269,1,2.4590752785382444,0,inf,7,0.8413601035443646,0,inf,91,0.302733297316672,2,2.322318674315105,0,inf,0,inf,199,0.2652015339563609,7,0.8413601035443646,0,inf,1,2.6679068264964125,0,inf,8,0.9717265085498895
7259 Shore Rd Apt 2K,"Brooklyn, NY 11209","7259 Shore Rd Apt 2K Brooklyn, NY 11209 ",40.6355473,-74.0369286,2,1.5791812530011355,0,inf,30,0.7117421896308005,0,inf,365,0.23720586725067982,36,1.0037538797799515,1,2.189953621249792,1,3.0114010351922134,773,0.03664420241502331,30,0.7117421896308005,0,inf,2,2.7323664424437886,1,1.4157747770654183,61,0.6479106845487181
1121 E 72nd St Unit 14,"Brooklyn, NY 11234","1121 E 72nd St Unit 14 Brooklyn, NY 11234 ",40.6274618,-73.9160071,21,0.6714472624093263,0,inf,29,1.5039302112791875,2,0.7803592606622043,115,0.11658099760542019,86,0.4261967465300235,1,2.8109794117640363,0,inf,1158,0.10486742585609916,29,1.5039302112791875,1,1.6844913207066663,2,2.6566218867284026,3,1.0559352257825352,36,0.7512451564268824
119 Sunset Blvd Unit 10119,"Bronx, NY 10473","119 Sunset Blvd Unit 10119 Bronx, NY 10473 ",40.807053,-73.853883,26,1.0945835274297204,0,inf,23,1.8344144877775717,3,2.006759122183094,108,1.2211439859921047,87,0.5330371979598995,0,inf,0,inf,630,0.0870300405952976,23,1.8344144877775717,1,1.7638757275809367,0,inf,6,1.875618304132146,27,1.4746651701881783
318 67th St,"Brooklyn, NY 11220","318 67th St Brooklyn, NY 11220 ",40.637368,-74.0245311,2,1.5941571564911128,0,inf,42,0.18821134492306915,1,2.973505187581207,480,0.11772345784319292,53,0.4296789864155786,1,2.8050673837829723,0,inf,886,0.03865324659699048,42,0.18821134492306915,0,inf,2,2.3114945503308917,3,0.8179358780604454,77,0.3984074490552589
3321 Bruckner Blvd Apt 1J,"Bronx, NY 10461","3321 Bruckner Blvd Apt 1J Bronx, NY 10461 ",40.842077,-73.8263075,21,0.40621319826181407,0,inf,20,0.46368039530937855,2,2.186098867588594,96,0.2583476977844302,67,0.22835329913642224,0,inf,0,inf,573,0.04041095334037699,20,0.46368039530937855,1,0.5917470199359041,1,2.3181222474090353,5,0.9223762639183027,24,0.4745737331247038
125 E 74th St Apt 3C,"Manhattan, NY 10021","125 E 74th St Apt 3C Manhattan, NY 10021 ",40.7721578,-73.9618542,12,1.2172840053644602,3,1.1304726895353026,109,0.14753035456925112,27,0.8122759759663969,2498,0.04574324190545269,184,0.11688095540334902,11,0.36518444605614014,14,0.627502753550579,1548,0.10933661487277027,115,0.14753035456925112,1,2.6183712150175107,28,0.14428475743769212,22,0.2919622832255177,204,0.08052871356709118
89-15 160th Ave,"Howard Beach, NY 11414","89-15 160th Ave Howard Beach, NY 11414 ",40.6572777,-73.8426874,15,1.46964005169675,1,1.2203103741677077,31,0.6876386087026031,4,2.2921863291943185,127,0.23946627110567223,23,0.46712005234098075,0,inf,0,inf,787,0.19409563183879916,36,0.6876386087026031,0,inf,0,inf,2,2.284844814837999,24,0.7842293374464597
419 E 57th St,"New York, NY 10022","419 E 57th St New York, NY 10022 ",40.7581394,-73.9619534,16,0.36677168481586536,3,1.304294814302521,122,0.43028502861850787,44,0.5876883579123007,3195,0.0514570015820815,176,0.1995109621511338,12,0.6313159732283521,21,0.5871130788677784,1607,0.034553785267851786,127,0.43028502861850787,1,1.6869350596381307,37,0.5270718834089639,25,0.4594419159624663,220,0.0763751180056469
61 Woodhaven Ave,"Staten Island, NY 10301","61 Woodhaven Ave Staten Island, NY 10301 ",40.6021193,-74.1096516,1,1.9062631539566453,0,inf,7,1.320444464478106,1,1.9998677337169453,188,0.7761099092286544,18,0.4313923761829999,0,inf,1,1.648840722830649,608,0.5731423947368757,7,1.320444464478106,0,inf,8,1.6736118372206346,1,2.018667991907482,26,0.7565489737780428
64 Lamped Loop,"Staten Island, NY 10314","64 Lamped Loop Staten Island, NY 10314 ",40.5853029,-74.1634533,5,0.8813582287012116,0,inf,6,2.3957946006739497,0,inf,137,0.3061035706869248,16,1.4177642929537748,0,inf,0,inf,337,0.0709998107677478,6,2.3957946006739497,0,inf,1,2.576775100728679,1,2.4317584759080995,19,0.34539269561514013
2727 Palisade Ave Apt 5B,"Bronx, NY 10463","2727 Palisade Ave Apt 5B Bronx, NY 10463 ",40.8817288,-73.9213956,33,0.23036360977399428,1,0.3066897760682565,38,0.7791807299416491,2,1.4330523557510435,160,0.6355713161332928,100,0.5099444541955342,0,inf,0,inf,505,0.2898206286187767,48,0.20151512007953507,0,inf,4,0.9930482546256889,6,1.2240060948110818,42,0.6833649789833476
252 S Street St Unit 51A,"Manhattan, NY 10002","252 S Street St Unit 51A Manhattan, NY 10002 ",40.710456,-73.991235,26,0.20792416714915662,2,2.295090298623681,141,0.23168855616691986,40,0.7912608713362835,2888,0.17343690996834898,185,0.23721219926654674,12,0.9207705471024724,20,1.2768853642126985,1372,0.029637606804204613,153,0.23168855616691986,1,1.9572034864342818,43,0.44550731277480676,16,0.4472723688965768,200,0.20112330825167807
570 44th St Apt 10,"Brooklyn, NY 11220","570 44th St Apt 10 Brooklyn, NY 11220 ",40.6473957,-74.0053325,3,0.7541360483701137,0,inf,63,0.2677124504971859,1,2.2143420033468058,757,0.09784167331626534,103,0.22320807524931677,0,inf,0,inf,1113,0.10449669419990197,64,0.2677124504971859,0,inf,7,1.5357660589133832,4,0.448245266841949,100,0.11761931130046986
34 S 1st St,"Brooklyn, NY 11249","34 S 1st St Brooklyn, NY 11249 ",40.7152827,-73.9657862,28,0.7255101493530871,2,2.4385335240217354,161,0.4839575866567327,46,0.28351594278608533,3088,0.04602625462352973,200,0.21360422921759006,14,1.5592823349866565,18,1.7871994681707648,1763,0.037123333835094675,167,0.4839575866567327,1,1.421082088036477,41,0.5353328930984099,17,0.7761301243115142,231,0.20504091197704008
4380 Vireo Ave Apt 1D,"Bronx, NY 10470","4380 Vireo Ave Apt 1D Bronx, NY 10470 ",40.9010257,-73.8626313,31,0.32668965516925813,0,inf,24,0.46940112565705,0,inf,88,0.2235543789333687,98,0.10045778566010574,1,1.472270788092021,0,inf,503,0.3002670223446492,35,0.36398157410326865,0,inf,0,inf,3,1.9434907444666634,33,0.06998066881483597
653 Sheldon Ave,"Staten Island, NY 10312","653 Sheldon Ave Staten Island, NY 10312 ",40.5412306,-74.196957,1,3.060116185627221,0,inf,8,0.5924519487235985,0,inf,116,0.4949389591077184,10,1.2628411860310909,0,inf,0,inf,220,0.16722818187684524,8,0.5924519487235985,0,inf,1,1.0289347956436057,0,inf,11,0.8219977596778226
1755 E 33rd St,"Brooklyn, NY 11234","1755 E 33rd St Brooklyn, NY 11234 ",40.6123053,-73.937583,11,0.49986704315833713,0,inf,37,1.088941169843884,2,0.7681635250725967,233,0.48250472220531593,87,0.3210029919001533,1,1.3453282162008862,0,inf,1185,0.059715170939470194,37,1.088941169843884,1,1.913136877016386,3,2.7111600024386546,2,0.5584308817160721,61,0.7204846390503665
7 Torrice Loop,"Staten Island, NY 10309","7 Torrice Loop Staten Island, NY 10309 ",40.520943,-74.2306571,6,1.9314875032017393,0,inf,7,0.1226918656668643,0,inf,68,0.21986677238200983,13,0.7529573489659495,0,inf,0,inf,183,0.4602620619759308,8,0.1226918656668643,0,inf,1,1.570531193604923,0,inf,7,0.35359915585719454
8814 Bay Pkwy Apt 2F,"Brooklyn, NY 11214","8814 Bay Pkwy Apt 2F Brooklyn, NY 11214 ",40.5982403,-73.9979648,2,1.87969727756323,0,inf,45,0.3357407836205967,0,inf,388,0.22422151867989348,57,0.47008062689800095,1,1.9754294584374876,0,inf,1022,0.03353998288619766,45,0.3357407836205967,0,inf,1,2.728839291958751,2,2.022814417664558,73,0.3562789636820812
572 Jerome St,"Brooklyn, NY 11207","572 Jerome St Brooklyn, NY 11207 ",40.6670292,-73.8853439,26,0.26477349833856156,1,1.5382151305495888,61,0.09900734619588318,6,2.0776249687082013,326,0.5424269887884693,79,0.5164258412620706,0,inf,0,inf,1365,0.09111651551012234,63,0.09900734619588318,0,inf,0,inf,3,0.13330227326704883,59,0.7505027250887621
3817 Oceanic Ave,"Brooklyn, NY 11224","3817 Oceanic Ave Brooklyn, NY 11224 ",40.575378,-74.006027,1,2.8816665736854867,0,inf,24,1.3120751738395722,0,inf,182,0.47799828747787554,19,1.462306790265174,0,inf,0,inf,478,0.17271115908009474,24,1.3120751738395722,0,inf,0,inf,1,1.588624462367152,30,0.4625238409025725
305 E 83rd St Apt 3G,"New York, NY 10028","305 E 83rd St Apt 3G New York, NY 10028 ",40.7759957,-73.9528938,18,0.9568646914270618,2,1.6554939047896984,102,0.1430825573539295,22,1.3257728876039043,2271,0.019939269252717832,185,0.05683299480274813,10,0.8471141270809462,10,0.7830193242255464,1536,0.018978897888170757,107,0.1430825573539295,1,3.007408644573024,23,0.44683581133743594,21,0.8107052968212101,191,0.15773032844934196
7 Beekman Pl Unit 14,"New York, NY 10022","7 Beekman Pl Unit 14 New York, NY 10022 ",40.7531183,-73.9648231,17,0.4672897248865394,3,1.1787053650486519,127,0.4643523959398468,47,0.7514978357172322,3379,0.09993880372944296,183,0.1495454288028813,12,0.8147005424611299,21,0.926335260716446,1606,0.07922108554851376,132,0.4643523959398468,1,1.3101062270216401,41,0.6912266407307475,24,0.4498315128473176,229,0.22526463541543792
